token_id,fold
959473_1_20,1
959473_1_22,8
959473_1_24,0
959473_1_26,3
959473_1_27,3
959473_1_29,2
959473_1_30,3
959473_1_32,6
959473_2_1,7
959473_2_2,5
959473_2_4,0
959473_2_6,0
959473_2_7,5
959473_2_10,8
959473_2_14,2
959473_2_18,9
959473_3_3,8
959473_3_5,3
959473_3_6,0
959473_3_8,7
959473_3_9,0
959473_3_11,2
959473_3_12,2
959473_3_16,4
959473_3_18,5
959473_3_20,6
959473_3_22,9
959473_4_3,1
959473_4_5,2
959473_4_7,7
959473_4_11,7
959473_4_12,6
959473_4_15,4
959473_4_16,0
959473_4_17,4
959473_5_4,4
959473_5_6,7
959473_5_7,0
959473_5_10,3
959473_5_14,6
959473_5_15,7
959473_5_16,9
959473_5_18,6
959473_5_20,7
959473_5_23,3
959473_5_25,2
959473_5_28,6
959473_5_31,2
959473_6_4,1
959473_6_8,2
959473_6_11,0
959473_6_14,4
959473_6_19,5
959473_6_20,7
959473_6_23,7
959473_6_24,8
959473_6_25,0
959473_6_27,9
959473_7_2,8
959473_7_5,1
959473_7_6,0
959473_7_8,7
959473_7_9,1
959473_7_11,1
959473_7_12,6
959473_7_16,2
959473_7_17,5
959473_7_18,4
959473_7_21,8
959473_7_22,0
959473_7_27,7
959473_7_29,9
959473_7_32,1
959473_7_34,8
959473_7_37,5
959473_7_38,0
959473_8_1,8
959473_8_6,1
959473_8_9,6
959473_8_10,8
959473_8_13,0
959473_9_4,5
959473_9_6,8
959473_9_7,1
959473_9_9,0
959473_9_12,7
959473_10_1,8
959473_10_5,7
959473_10_7,8
959473_10_11,2
959473_10_12,9
959473_10_15,4
959473_10_16,6
959473_10_17,8
959473_10_19,4
959473_10_21,2
959473_11_2,0
959473_11_4,5
959473_11_7,7
959473_11_8,2
959473_11_10,5
959473_11_12,5
959473_11_13,8
959473_11_17,4
959473_11_18,9
959473_11_21,4
959473_11_24,2
959473_11_26,9
959473_11_28,7
959473_11_30,7
959473_11_33,8
959473_12_1,2
959473_12_3,5
959473_12_4,8
959473_12_5,8
959473_12_8,3
959473_12_9,7
959473_12_10,1
959473_13_2,9
959473_13_4,3
959473_13_6,1
959473_13_8,7
959473_13_11,4
959473_13_14,6
959473_13_15,1
959473_13_17,7
959473_13_18,5
959473_13_24,6
959473_13_25,1
959473_13_28,8
959473_14_2,0
959473_14_3,1
959473_14_7,0
959473_14_14,9
959473_15_2,4
959473_15_3,5
959473_15_5,3
959473_15_10,1
959473_15_14,5
959473_15_15,6
959473_15_20,2
959473_15_22,2
959473_15_23,0
959473_15_25,9
959473_15_26,4
959473_15_28,0
959473_16_2,8
959473_16_6,5
959473_16_7,8
959473_16_8,1
959473_16_10,9
959473_16_12,1
959473_16_13,8
959473_16_16,6
959473_16_20,1
959473_16_21,9
959473_17_4,4
959473_17_6,6
959473_17_7,1
959473_17_8,3
959473_17_9,3
959473_18_4,5
959473_18_5,1
959473_18_7,5
959473_18_9,7
959473_18_12,7
959473_18_14,7
959473_18_15,9
959473_19_6,3
959473_19_7,3
959473_19_8,0
959473_19_9,8
959473_19_11,8
959473_19_12,9
959473_19_14,1
1112401_1_3,9
1112401_1_4,9
1112401_1_6,9
1112401_1_8,6
1112401_1_9,5
1112401_1_11,9
1112401_1_12,4
1112401_1_15,1
1112401_1_18,2
1112401_1_21,6
1112401_1_22,2
1112401_1_24,4
1112401_1_28,1
1112401_1_30,3
1112401_1_32,0
1112401_1_33,2
1112401_2_4,7
1112401_2_5,6
1112401_2_9,3
1112401_2_11,0
1112401_2_12,1
1112401_2_15,1
1112401_3_2,6
1112401_3_5,6
1112401_3_7,1
1112401_3_10,1
1112401_3_11,6
1112401_3_14,1
1112401_3_17,1
1112401_3_18,2
1112401_3_20,1
1112401_3_21,5
1112401_3_23,9
1112401_3_24,7
1112401_3_26,1
1112401_4_3,1
1112401_4_6,6
1112401_4_8,2
1112401_4_10,9
1112401_4_14,1
1112401_4_15,2
1112401_4_17,7
1112401_4_19,5
1112401_4_22,8
1112401_4_23,0
1112401_4_25,4
1112401_4_27,5
1112401_4_32,9
1112401_4_33,1
1112401_5_1,0
1112401_5_3,5
1112401_5_7,5
1112401_5_9,6
1112401_5_10,8
1112401_5_11,9
1112401_5_14,7
1112401_5_15,2
1112401_6_1,3
1112401_6_2,0
1112401_6_5,4
1112401_6_6,4
1112401_6_8,5
1112401_6_9,9
1112401_6_12,8
1112401_6_14,6
1112401_6_15,0
1112401_6_16,3
1112401_6_18,8
1112401_6_19,3
1112401_6_22,4
1112401_6_24,3
1112401_6_26,5
1112401_6_27,6
1112401_6_30,6
1112401_7_3,0
1112401_7_4,1
1112401_7_7,7
1112401_7_8,1
1112401_7_10,5
1112401_7_12,4
1112401_7_14,6
1112401_8_4,1
1112401_8_7,5
1112401_8_11,7
1112401_8_12,9
1112401_8_15,1
1112401_8_16,2
1112401_8_18,3
1112401_8_19,7
1112401_8_21,9
1112401_8_23,2
1112401_8_25,4
1112401_9_4,6
1112401_9_7,9
1112401_9_10,3
1112401_9_11,8
1112401_9_13,7
1112401_9_14,9
1112401_9_16,8
1112401_9_18,1
1112401_9_20,0
1112401_9_21,8
1112401_9_23,7
1112401_9_26,2
1112401_9_28,0
1112401_9_30,7
1112401_9_31,6
1112401_10_2,5
1112401_10_4,4
1112401_10_6,0
1112401_10_7,5
1112401_10_9,8
1112401_10_10,8
1112401_10_13,4
1112401_10_16,2
1112401_10_22,4
1112401_10_25,0
1112401_10_28,6
1112401_10_29,2
1112401_10_31,5
1112401_10_33,2
1112401_10_35,5
1112401_10_37,6
1112401_10_38,5
1112401_11_2,8
1112401_11_4,4
1112401_11_6,5
1112401_11_9,8
1112401_11_10,6
1112401_11_13,1
1112401_11_16,8
1112401_11_19,9
1112401_11_20,4
1112401_11_22,8
1112401_11_24,2
1112401_11_26,7
1112401_11_28,2
1112401_11_31,4
1112401_12_4,3
1112401_12_6,8
1112401_12_7,0
1112401_12_9,9
1112401_12_10,2
1112401_12_14,9
1112401_12_16,3
1112401_12_17,8
1112401_12_18,5
1112401_12_23,5
1112401_12_24,1
1112401_12_26,8
1112401_12_28,1
1112401_12_29,7
1112401_12_32,1
1112401_12_33,6
1112401_12_36,2
1204080_1_4,7
1204080_1_5,0
1204080_1_8,8
1204080_1_9,6
1204080_1_12,0
1204080_1_13,4
1204080_1_16,4
1204080_1_17,0
1204080_1_19,3
1204080_2_4,6
1204080_2_8,2
1204080_3_1,7
1204080_3_3,9
1204080_3_5,7
1204080_3_9,1
1204080_4_5,3
1204080_4_6,8
1204080_4_8,8
1204080_4_9,2
1204080_4_11,3
1204080_4_19,4
1204080_5_3,7
1204080_5_5,7
1204080_5_8,5
1204080_5_13,4
1204080_5_15,2
1204080_5_20,1
1204080_5_22,5
1204080_5_26,2
1204080_6_1,2
1204080_6_4,2
1204080_6_5,3
1204080_6_7,1
1204080_6_9,8
1204080_6_12,0
1204080_6_18,3
1204080_6_20,8
1204080_6_23,3
1204080_6_26,0
1204080_7_1,7
1204080_7_3,7
1204080_7_8,0
1204080_7_9,0
1204080_7_11,1
1204080_7_12,7
1204080_7_13,5
1204080_7_15,8
1204080_7_19,9
1204080_8_5,6
1204080_8_7,6
1204080_8_8,6
1204080_8_9,4
1204080_8_11,5
1204080_8_13,1
1204080_8_18,6
1204080_8_19,2
1204080_8_21,6
1204080_9_4,1
1204080_9_7,9
1204080_9_10,2
1204080_9_12,7
1204080_9_16,9
1204080_10_1,6
1204080_10_6,0
1204080_10_8,6
1204080_10_13,1
1204080_11_3,1
1204080_11_5,5
1204080_11_6,3
1204080_11_9,6
1204080_12_3,1
1204080_12_5,1
1204080_12_6,0
1204080_12_19,7
1204080_12_20,7
1204080_12_24,4
1204080_12_25,7
1204080_13_4,0
1204080_13_7,5
1204080_13_10,6
1204080_13_13,7
1204080_13_15,0
1204080_13_17,7
1204080_13_18,4
1204080_13_21,2
1204080_13_22,2
1204080_14_5,5
1204080_14_7,1
1204080_14_8,8
1204080_14_13,5
1204080_14_14,9
1204080_15_3,4
1204080_15_6,1
1204080_15_7,5
1204080_15_13,3
1204080_15_14,6
1204080_15_16,7
1204080_16_1,2
1204080_16_5,2
1204080_16_6,9
1204080_16_11,8
1204080_16_13,9
1204080_16_15,6
1204080_16_16,2
1204080_16_19,2
1204080_16_23,4
1204080_16_25,6
1204080_16_27,1
1204080_16_29,0
1204080_17_3,9
1204080_17_5,3
1204080_17_7,7
1204080_17_10,2
1204080_17_12,6
1204080_17_15,1
1204080_17_16,6
1204080_17_19,8
1204080_17_20,5
1254438_1_4,3
1254438_1_6,8
1254438_1_9,1
1254438_2_1,1
1254438_2_4,8
1254438_2_5,1
1254438_2_8,9
1254438_2_9,0
1254438_2_11,1
1254438_2_14,3
1254438_2_15,8
1254438_2_17,0
1254438_2_18,7
1254438_2_21,4
1254438_2_24,8
1254438_2_29,1
1254438_2_30,9
1254438_2_33,9
1254438_3_1,3
1254438_3_5,3
1254438_3_8,4
1254438_3_9,4
1254438_3_11,7
1254438_3_12,1
1254438_3_14,2
1254438_3_15,6
1254438_3_20,7
1254438_3_23,1
1254438_4_1,9
1254438_4_5,5
1254438_4_10,8
1254438_4_11,7
1254438_4_15,6
1254438_5_2,1
1254438_5_3,9
1254438_5_5,0
1254438_5_7,0
1254438_5_11,2
1254438_5_12,7
1254438_5_14,5
1254438_5_15,1
1254438_5_17,3
1254438_5_21,1
1254438_6_4,5
1254438_6_6,6
1254438_6_10,4
1254438_6_12,2
1254438_6_15,2
1254438_6_18,6
1254438_6_21,7
1254438_6_23,1
1254438_6_25,1
1254438_6_27,7
1254438_6_29,3
1254438_6_30,6
1254438_6_32,1
1254438_6_34,0
1254438_6_37,4
1254438_6_40,4
1254438_7_2,5
1254438_7_3,4
1254438_7_4,8
1254438_7_6,2
1254438_7_9,0
1254438_7_12,4
1254438_7_15,2
1254438_7_18,4
1254438_7_23,2
1254438_7_26,9
1254438_7_29,4
1254438_7_31,2
1254438_7_34,9
1254438_7_36,1
1254438_7_37,1
1254438_7_43,1
1254438_7_46,9
1254438_7_49,9
1254438_7_51,6
1254438_7_54,9
1254438_7_58,3
1254438_7_60,4
1254438_7_62,1
1254438_7_64,4
1254438_7_66,7
1254438_7_67,6
1254438_7_69,0
1254438_7_71,0
1254438_7_72,7
1254438_7_73,3
1254438_7_75,2
1254438_7_77,2
1254438_7_79,2
1254438_7_81,0
1254438_7_84,0
1254438_7_86,8
1254438_7_88,1
1254438_8_3,3
1254438_8_6,8
1254438_8_8,2
1254438_8_9,8
1254438_8_10,5
1254438_8_11,9
1254438_8_14,1
1254438_8_15,7
1254438_8_17,9
1254438_8_18,4
1254438_8_21,0
1254438_8_31,9
1254438_8_33,8
1254438_8_37,1
1254438_8_38,1
1254438_8_39,7
1254438_8_42,0
1254438_8_46,6
1254438_8_49,9
1254438_8_51,7
1254438_8_54,1
1254438_8_55,7
1254438_8_58,6
1254438_8_60,5
1254438_9_2,0
1254438_9_5,3
1254438_9_6,3
1254438_9_8,7
1254438_9_12,5
1254438_9_14,7
1254438_9_16,8
1254438_9_17,3
1254438_9_21,2
1254438_9_26,2
1254438_9_27,8
1254438_9_28,8
1254438_9_29,0
1356359_1_1,6
1356359_1_6,0
1356359_1_7,7
1356359_1_12,0
1356359_2_5,3
1356359_2_8,5
1356359_2_10,7
1356359_2_11,1
1356359_3_3,8
1356359_3_4,3
1356359_3_6,8
1356359_3_9,1
1356359_4_4,4
1356359_4_8,3
1356359_4_11,3
1356359_5_5,7
1356359_5_8,5
1356359_5_13,1
1356359_5_18,9
1356359_5_19,3
1356359_6_1,0
1356359_6_6,9
1356359_6_7,4
1356359_6_9,1
1356359_6_10,7
1356359_6_13,3
1356359_7_2,4
1356359_7_6,1
1356359_7_8,8
1356359_7_10,8
1356359_7_11,7
1356359_7_14,5
1356359_7_19,6
1356359_8_2,8
1356359_8_6,3
1356359_8_7,2
1356359_8_10,1
1356359_8_11,6
1356359_9_2,4
1356359_9_3,8
1356359_9_5,3
1356359_9_7,7
1356359_9_9,5
1356359_9_11,8
1356359_9_13,9
1356359_10_1,6
1356359_10_6,0
1356359_10_9,2
1356359_10_10,1
1356359_10_12,5
1356359_11_2,5
1356359_11_5,9
1356359_11_6,3
1356359_11_9,7
1356359_11_12,9
1356359_11_16,5
1356359_12_1,8
1356359_12_4,8
1356359_12_5,9
1356359_12_8,3
1356359_12_9,4
1356359_12_10,5
1356359_13_3,2
1356359_13_4,6
1356359_13_6,7
1356359_13_12,1
1356359_13_16,5
1356359_13_19,7
1356359_14_1,8
1356359_14_4,9
1356359_14_5,2
1356359_14_8,5
1356359_14_11,8
1356359_14_12,2
1356359_14_14,7
1356359_14_16,6
1356359_14_18,3
1356359_15_2,6
1356359_15_5,5
1356359_15_7,6
1356359_15_8,1
1356359_15_10,3
1356359_16_5,9
1356359_16_6,4
1356359_16_8,9
1356359_16_10,6
1356359_16_12,9
1356359_17_1,5
1356359_17_3,9
1356359_18_1,4
1356359_18_4,2
1356359_18_8,6
1356359_18_9,4
1356359_18_13,7
1356359_18_16,6
1356359_19_2,0
1356359_19_3,3
1356359_19_5,9
1356359_19_6,6
1356359_19_10,6
1356359_19_11,4
1356359_19_14,0
1356359_19_17,3
1356359_19_18,3
1356359_19_21,1
1356359_19_25,2
1356359_19_26,2
1356359_20_2,5
1356359_20_5,5
1356359_20_9,9
1356359_20_10,9
1356359_20_13,5
1356359_21_1,9
1356359_21_4,8
1356359_21_5,8
1356359_21_7,4
1356359_21_9,5
1356359_21_12,3
1356359_21_16,0
1356359_21_17,9
1356359_22_1,1
1356359_22_4,0
1356359_22_5,7
1356359_22_7,5
1356359_22_9,6
1356359_22_12,3
1356359_22_13,5
1356359_22_15,0
1356359_23_1,7
1356359_23_4,2
1356359_23_5,0
1356359_23_7,5
1356359_23_9,1
1356359_23_12,1
155044_1_2,4
155044_1_3,8
155044_1_5,3
155044_1_7,6
155044_1_13,9
155044_1_18,3
155044_1_20,8
155044_1_24,6
155044_1_25,9
155044_1_28,5
155044_1_32,8
155044_1_35,1
155044_1_37,8
155044_1_39,0
155044_1_40,3
155044_1_44,6
155044_1_46,5
155044_1_49,9
155044_1_50,4
155044_2_3,8
155044_2_5,4
155044_2_6,6
155044_2_8,5
155044_2_11,5
155044_2_12,4
155044_2_18,8
155044_2_19,9
155044_3_1,4
155044_3_2,8
155044_3_3,7
155044_3_5,4
155044_3_6,9
155044_3_9,1
155044_3_13,4
155044_3_14,3
155044_3_15,0
155044_3_17,4
155044_3_19,9
155044_3_22,1
155044_3_25,9
155044_3_27,9
155044_3_29,3
155044_3_30,0
155044_3_35,4
155044_3_36,5
155044_3_39,6
155044_3_41,6
155044_3_42,2
155044_4_2,9
155044_4_4,3
155044_4_7,9
155044_4_8,7
155044_4_9,2
155044_4_10,8
155044_4_11,4
155044_4_14,0
155044_4_16,6
155044_5_2,3
155044_5_3,5
155044_5_6,5
155044_5_8,9
155044_5_11,4
155044_5_16,0
155044_5_17,4
155044_5_18,7
155044_5_20,4
155044_5_21,9
155044_5_23,4
155044_5_24,3
155044_5_26,5
155044_5_30,0
155044_5_33,1
155044_5_34,3
155044_5_37,6
155044_5_38,7
155044_6_2,9
155044_6_4,2
155044_6_7,2
155044_6_10,9
155044_6_13,2
155044_6_15,8
155044_6_18,5
155044_6_19,7
155044_6_21,1
155044_6_22,0
155044_6_24,8
155044_6_25,4
155044_6_27,0
155044_6_28,1
155044_7_1,0
155044_7_3,8
155044_7_6,9
155044_7_9,7
155044_7_10,0
155044_7_13,9
155044_7_18,1
155044_7_19,1
155044_7_21,0
155044_7_24,7
155044_7_26,2
1598715_1_1,4
1598715_1_4,6
1598715_1_5,4
1598715_1_7,1
1598715_1_12,5
1598715_1_14,3
1598715_1_15,9
1598715_1_17,5
1598715_1_20,7
1598715_1_21,2
1598715_1_22,3
1598715_1_24,2
1598715_1_25,9
1598715_1_28,8
1598715_1_30,4
1598715_1_32,7
1598715_1_35,8
1598715_1_36,5
1598715_1_39,5
1598715_1_44,0
1598715_1_46,5
1598715_1_47,0
1598715_1_49,2
1598715_1_52,0
1598715_1_54,2
1598715_1_57,8
1598715_1_58,3
1598715_1_61,0
1598715_1_62,4
1598715_2_2,7
1598715_2_3,2
1598715_3_3,4
1598715_3_5,3
1598715_3_8,9
1598715_3_9,5
1598715_3_12,2
1598715_3_15,7
1598715_3_16,9
1598715_3_19,2
1598715_4_3,8
1598715_4_5,7
1598715_4_7,1
1598715_4_8,4
1598715_4_11,9
1598715_4_12,3
1598715_4_15,4
1598715_4_21,6
1598715_4_23,4
1598715_4_26,6
1598715_4_29,3
1598715_4_30,2
1598715_4_32,9
1598715_4_35,5
1598715_4_36,5
1598715_4_38,8
1598715_5_4,1
1598715_5_6,7
1598715_5_10,5
1598715_5_13,6
1598715_5_16,8
1598715_5_20,5
1598715_5_23,3
1598715_5_24,8
1598715_6_1,4
1598715_6_2,3
1598715_6_4,5
1598715_6_5,5
1598715_6_8,6
1598715_6_11,9
1598715_6_14,4
1598715_6_15,7
1598715_6_16,9
1598715_7_2,7
1598715_7_8,7
1598715_7_11,7
1598715_7_13,2
1598715_7_15,7
1598715_7_19,3
1598715_7_21,3
1598715_7_23,9
1598715_7_24,8
1598715_7_25,8
1598715_7_28,3
1598715_7_29,0
1598715_7_30,6
1598715_8_1,0
1598715_8_3,0
1598715_8_5,3
1598715_8_10,7
1598715_8_11,7
1598715_8_12,5
1598715_8_15,1
1598715_8_18,5
1598715_8_19,8
1598715_8_21,1
1598715_8_22,0
1598715_8_24,4
1598715_8_26,4
1598715_9_2,9
1598715_9_3,5
1598715_9_4,2
1598715_9_6,2
1598715_9_9,4
1598715_9_11,9
1598715_9_13,4
1598715_10_1,5
1598715_10_3,0
1598715_10_5,0
1598715_10_6,5
1598715_10_10,5
1598715_10_12,4
1598715_10_15,5
1598715_10_17,8
1598715_10_20,1
1598715_10_21,5
1598715_10_24,4
1598715_10_25,8
1598715_10_32,4
1598715_10_35,3
1598715_10_37,1
1598715_10_38,4
1598715_10_39,1
1598715_10_41,8
1598715_10_44,9
1598715_11_1,3
1598715_11_3,7
1598715_11_5,0
1598715_11_6,3
1598715_11_11,3
1598715_11_12,9
1598715_11_15,1
1598715_11_18,3
1598715_11_20,9
1598715_11_24,6
1598715_11_25,2
1598715_11_27,4
1598715_12_2,9
1598715_12_5,6
1598715_12_8,2
1598715_12_10,2
1598715_12_12,8
1598715_12_15,7
1598715_12_17,8
1598715_12_18,9
1598715_12_19,4
1598715_12_23,8
1598715_12_24,5
1598715_12_29,9
1598715_12_32,9
1598715_12_38,1
1598715_12_41,6
1598715_12_44,5
1598715_13_1,0
1598715_13_2,4
1598715_13_3,9
1598715_13_6,8
1598715_13_9,7
1598715_14_2,2
1598715_14_3,0
1598715_14_4,7
1598715_14_6,7
1598715_14_8,0
1598715_14_9,0
1598715_14_12,7
1598715_14_13,7
1598715_14_15,6
1598715_14_16,2
1598715_15_1,7
1598715_15_3,0
1598715_15_4,1
1598715_15_5,5
1598715_15_6,5
1598715_15_9,6
1598715_15_10,8
1598715_15_12,3
1598715_15_14,5
1598715_15_17,5
1598715_15_19,1
1598715_15_20,3
1598715_15_21,4
1598715_16_5,5
1598715_16_6,6
1598715_16_10,1
1598715_16_11,9
1598715_16_12,2
1598715_16_15,4
1599051_1_3,3
1599051_1_6,8
1599051_1_9,8
1599051_1_10,2
1599051_1_12,8
1599051_1_16,9
1599051_1_17,1
1599051_1_20,0
1599051_1_21,0
1599051_1_24,9
1599051_1_25,0
1599051_2_1,0
1599051_2_4,3
1599051_2_5,3
1599051_2_7,4
1599051_2_10,5
1599051_2_14,9
1599051_3_1,5
1599051_3_3,2
1599051_3_4,3
1599051_3_5,1
1599051_3_7,8
1599051_3_10,3
1599051_3_11,9
1599051_3_13,6
1599051_3_16,5
1599051_3_18,2
1599051_3_23,2
1599051_3_25,4
1599051_3_26,0
1599051_3_27,4
1599051_3_29,6
1599051_3_32,8
1599051_3_33,2
1599051_3_37,6
1599051_3_40,5
1599051_3_46,9
1599051_3_51,5
1599051_3_52,5
1599051_3_55,6
1599051_4_1,3
1599051_4_4,9
1599051_4_5,2
1599051_4_8,5
1599051_4_10,0
1599051_4_12,6
1599051_4_16,4
1599051_5_1,3
1599051_5_3,2
1599051_5_4,2
1599051_5_7,0
1599051_5_10,4
1599051_5_13,9
1599051_5_15,3
1599051_5_17,8
1599051_5_18,6
1599051_5_20,5
1599051_5_22,6
1599051_6_2,4
1599051_6_7,2
1599051_6_10,7
1599051_6_11,8
1599051_6_12,5
1599051_7_6,6
1599051_7_7,3
1599051_7_10,6
1599051_7_13,6
1599051_7_15,9
1599051_7_17,9
1599051_7_18,5
1599051_8_1,0
1599051_8_2,7
1599051_8_3,1
1599051_8_5,6
1599051_8_8,6
1599051_8_9,8
1599051_8_11,2
1599051_8_14,3
1599051_8_17,1
1599051_8_19,5
1599051_9_2,7
1599051_9_3,2
1599051_9_4,9
1599051_9_5,5
1599051_9_7,9
1599051_9_10,3
1599051_9_13,7
1599051_9_15,2
1599051_9_22,3
1599051_9_23,1
1599051_9_25,0
1599051_9_28,3
1599051_9_31,5
1599051_9_34,5
1599051_9_35,4
1599051_9_36,4
1599051_9_39,0
1599051_10_1,4
1599051_10_3,6
1599051_10_5,5
1599051_10_8,6
1599051_10_12,1
1599051_10_13,0
1599051_10_16,1
1599051_10_19,2
1599051_10_20,0
1599051_10_22,6
1599051_10_25,7
1599051_10_30,2
1599051_10_31,3
1599051_10_34,1
1599051_10_37,4
1599051_10_40,0
1599051_11_1,5
1599051_11_4,3
1599051_11_5,5
1599051_11_6,5
1599051_11_8,3
1599051_11_10,6
1599051_11_13,4
1599051_11_16,3
1599051_11_18,9
1599051_11_21,4
1599051_11_25,9
1599051_11_30,9
1599051_11_34,1
1599051_11_37,2
1599051_12_1,1
1599051_12_3,6
1599051_12_4,6
1599051_12_6,4
1599051_12_9,2
1599051_12_11,9
1599051_12_14,5
1599051_12_19,7
1599051_12_23,5
1599051_12_26,7
1599051_12_28,7
1599051_12_29,6
1599051_13_1,2
1599051_13_3,1
1599051_13_6,8
1599051_13_7,7
1599051_13_9,6
1599051_13_15,0
1599051_13_16,7
1648568_1_3,2
1648568_1_4,1
1648568_1_7,5
1648568_1_8,2
1648568_1_10,4
1648568_1_14,3
1648568_1_15,9
1648568_1_18,9
1648568_1_19,6
1648568_2_4,3
1648568_2_6,9
1648568_2_9,5
1648568_2_12,7
1648568_2_13,8
1648568_2_17,8
1648568_2_20,5
1648568_3_4,1
1648568_3_7,2
1648568_4_1,7
1648568_4_4,6
1648568_4_6,3
1648568_4_9,0
1648568_4_10,1
1648568_5_3,0
1648568_5_7,4
1648568_5_8,2
1648568_5_9,4
1648568_5_10,9
1648568_6_3,8
1648568_6_4,4
1648568_6_7,0
1648568_6_8,5
1648568_6_12,5
1648568_6_13,8
1648568_6_14,5
1648568_6_19,6
1648568_7_3,0
1648568_7_4,1
1648568_7_5,3
1648568_8_3,7
1648568_8_4,5
1648568_8_5,7
1648568_9_3,2
1648568_9_7,1
1648568_9_10,1
1648568_9_13,8
1648568_9_14,5
1648568_9_17,1
1648568_9_24,4
1648568_9_27,4
1648568_9_28,1
1648568_9_29,3
1648568_9_32,2
1648568_10_1,1
1648568_10_4,8
1648568_10_5,3
1648568_10_6,7
1648568_10_7,9
1648568_10_9,8
1648568_11_1,4
1648568_11_2,7
1648568_11_7,7
1648568_11_8,5
1648568_11_10,5
1648568_12_3,3
1648568_12_5,4
1648568_12_6,6
1648568_12_12,5
1648568_12_15,3
1648568_12_18,3
1648568_12_22,3
1648568_12_25,6
1648568_12_28,8
1648568_12_29,9
1648568_12_32,4
1648568_12_35,9
1648568_12_40,2
1648568_12_44,9
1648568_12_46,7
1648568_13_1,2
1648568_13_4,4
1648568_13_7,1
1648568_13_8,1
1648568_13_10,2
1648568_13_13,1
1648568_13_17,6
1648568_13_18,6
1648568_14_2,6
1648568_14_5,5
1648568_14_7,2
1648568_14_8,5
1648568_14_9,2
1648568_14_12,8
1648568_15_2,7
1648568_15_4,0
1648568_15_6,0
1648568_15_9,3
1648568_16_3,0
1648568_16_6,2
1648568_16_7,9
1648568_16_10,0
1648568_16_12,9
1648568_17_1,5
1648568_17_3,5
1648568_17_6,0
1648568_17_7,8
1648568_17_9,9
1648568_17_12,9
1648568_17_15,2
1648568_17_16,8
1648568_17_17,7
1648568_17_18,8
1648568_18_1,3
1648568_18_4,1
1648568_18_5,1
1648568_18_8,1
1648568_18_9,3
1648568_18_11,7
1648568_18_12,3
1648568_19_1,7
1648568_19_3,3
1648568_19_6,0
1648568_19_8,1
1648568_20_3,0
1648568_20_6,9
1648568_20_7,0
1648568_20_11,9
1648568_20_12,5
1648568_20_17,7
1648568_20_19,1
1648568_20_20,4
1648568_20_24,6
1648568_20_25,3
1648568_20_27,9
1648568_20_28,0
1648568_20_29,9
1648568_20_33,4
1648568_20_35,2
1648568_20_38,9
1648568_20_39,7
1668662_1_2,5
1668662_1_5,4
1668662_2_1,9
1668662_2_4,9
1668662_2_7,9
1668662_2_9,8
1668662_2_12,9
1668662_2_14,7
1668662_2_16,3
1668662_2_18,1
1668662_2_19,5
1668662_2_20,7
1668662_2_22,9
1668662_3_1,1
1668662_3_4,6
1668662_3_5,1
1668662_3_8,4
1668662_3_9,0
1668662_3_12,8
1668662_3_15,7
1668662_3_17,7
1668662_4_3,6
1668662_4_5,6
1668662_5_2,3
1668662_5_3,8
1668662_5_7,8
1668662_5_8,9
1668662_5_11,2
1668662_6_3,9
1668662_6_8,0
1668662_6_12,4
1668662_6_14,6
1668662_6_15,1
1668662_6_18,8
1668662_7_4,6
1668662_7_6,0
1668662_7_7,9
1668662_7_11,6
1668662_7_13,6
1668662_7_15,7
1668662_7_19,0
1668662_7_20,6
1668662_7_21,2
1668662_8_2,1
1668662_8_6,0
1668662_8_8,4
1668662_8_11,6
1668662_8_12,8
1668662_8_13,5
1668662_8_16,0
1668662_8_18,5
1668662_8_19,0
1668662_8_24,0
1668662_8_25,3
1668662_8_28,9
1668662_8_30,0
1668662_8_33,7
1668662_8_34,0
1668662_8_38,7
1668662_8_39,5
1668662_9_2,1
1668662_9_5,4
1668662_9_7,4
1668662_9_8,0
1668662_9_16,0
1668662_9_18,0
1668662_9_21,5
1668662_10_2,1
1668662_10_5,4
1668662_10_9,8
1668662_10_11,8
1668662_10_13,6
1668662_11_2,7
1668662_11_4,3
1668662_11_8,4
1668662_12_4,0
1668662_12_6,1
1668662_12_7,2
1668662_12_10,0
1668662_13_2,1
1668662_13_3,5
1668662_13_4,8
1668662_13_6,0
1668662_13_7,3
1668662_13_12,7
1704170_1_3,6
1704170_1_6,7
1704170_1_10,2
1704170_1_12,4
1704170_1_14,7
1704170_1_17,1
1704170_1_18,3
1704170_1_19,9
1704170_1_20,9
1704170_1_21,5
1704170_1_22,7
1704170_1_24,6
1704170_2_1,7
1704170_2_4,2
1704170_2_7,5
1704170_3_3,7
1704170_3_5,0
1704170_3_7,1
1704170_3_9,8
1704170_3_10,2
1704170_3_11,7
1704170_3_14,4
1704170_4_3,5
1704170_4_6,3
1704170_4_11,9
1704170_4_14,2
1704170_4_18,3
1704170_4_21,3
1704170_4_24,2
1704170_4_26,5
1704170_5_5,2
1704170_5_7,5
1704170_5_10,7
1704170_5_13,4
1704170_5_14,6
1704170_5_17,6
1704170_5_20,2
1704170_5_23,5
1704170_5_24,6
1704170_5_27,0
1704170_6_3,7
1704170_6_5,1
1704170_6_8,3
1704170_6_11,6
1704170_6_13,8
1704170_6_16,7
1704170_7_2,9
1704170_7_4,3
1704170_7_6,8
1704170_7_8,2
1704170_7_9,7
1704170_7_13,7
1704170_7_14,0
1704170_8_2,9
